,Close
0,1153.8499755859375
1,1144.050048828125
2,1146.550048828125
3,1161.699951171875
4,1156.699951171875
5,1175.8499755859375
6,1182.7750244140625
7,1180.675048828125
8,1184.125
9,1189.75
10,1167.199951171875
11,1140.699951171875
12,1151.8499755859375
13,1157.675048828125
14,1162.199951171875
15,1172.175048828125
16,1124.6500244140625
17,1129.2750244140625
18,1139.375
19,1147.550048828125
20,1145.5
21,1142.675048828125
22,1153.3499755859375
23,1159.175048828125
24,1176.5
25,1178.9000244140625
26,1166.449951171875
27,1114.9000244140625
28,1083.949951171875
29,1103.824951171875
30,1116.2750244140625
31,1120.375
32,1122.300048828125
33,1135.4749755859375
34,1158.6500244140625
35,1198.9749755859375
36,1207.125
37,1203.125
38,1206.8499755859375
39,1223.875
40,1203.949951171875
41,1251.0999755859375
42,1232.675048828125
43,1205.75
44,1240.9000244140625
45,1244.925048828125
46,1233.125
47,1239.7750244140625
48,1250.7249755859375
49,1247.0250244140625
50,1236.25
51,1249.9000244140625
52,1256.0999755859375
53,1259.875
54,1271.125
55,1283.75
56,1249.1500244140625
57,1260.449951171875
58,1262.875
59,1240.0
60,1243.3499755859375
61,1239.4749755859375
62,1230.175048828125
63,1213.5999755859375
64,1206.0250244140625
65,1214.9749755859375
66,1222.300048828125
67,1220.5
68,1215.9000244140625
69,1205.8499755859375
70,1200.625
71,1200.0250244140625
72,1214.5250244140625
73,1211.125
74,1209.6500244140625
75,1196.625
76,1164.324951171875
77,1157.425048828125
78,1154.4000244140625
79,1149.574951171875
80,1162.75
81,1155.4000244140625
82,1164.050048828125
83,1155.75
84,1155.175048828125
85,1151.324951171875
86,1136.574951171875
87,1144.949951171875
88,1168.6500244140625
89,1165.050048828125
90,1160.25
91,1171.2249755859375
92,1176.2750244140625
93,1166.2249755859375
94,1174.7249755859375
95,1180.324951171875
96,1182.550048828125
97,1214.574951171875
98,1227.675048828125
99,1268.0999755859375
100,1253.574951171875
101,1265.675048828125
102,1260.8499755859375
103,1279.574951171875
104,1312.300048828125
105,1289.125
106,1286.425048828125
107,1275.550048828125
108,1273.300048828125
109,1276.800048828125
110,1282.449951171875
111,1301.9749755859375
112,1348.0
113,1307.625
114,1260.800048828125
115,1253.5
116,1243.5999755859375
117,1225.7750244140625
118,1235.0999755859375
119,1205.5999755859375
120,1199.8499755859375
121,1215.8499755859375
122,1222.5
123,1203.1500244140625
124,1197.425048828125
125,1180.8499755859375
126,1171.425048828125
127,1175.0250244140625
128,1166.625
129,1181.175048828125
130,1186.800048828125
131,1183.425048828125
132,1178.0
133,1173.7750244140625
134,1165.9749755859375
135,1217.4749755859375
136,1237.9000244140625
137,1219.7249755859375
138,1223.199951171875
139,1198.7249755859375
140,1197.7249755859375
141,1204.175048828125
142,1224.800048828125
143,1222.3499755859375
144,1245.5999755859375
145,1265.3499755859375
146,1285.75
147,1278.0
148,1240.8499755859375
149,1242.1500244140625
150,1245.9000244140625
151,1250.824951171875
152,1236.9000244140625
153,1244.7249755859375
154,1261.4000244140625
155,1251.7249755859375
156,1251.5250244140625
157,1256.0
158,1255.7249755859375
159,1248.0250244140625
160,1234.699951171875
161,1246.175048828125
162,1242.824951171875
163,1256.9000244140625
164,1264.4000244140625
165,1248.7750244140625
166,1244.7249755859375
167,1248.300048828125
168,1243.6500244140625
169,1235.425048828125
170,1242.2750244140625
171,1248.175048828125
172,1228.2249755859375
173,1228.0999755859375
174,1242.175048828125
175,1226.5999755859375
176,1230.050048828125
177,1235.300048828125
178,1227.2249755859375
